2019-08-06	¿ÀÀü 9:27
Function	Cp-Q
Auto Range	Enabled
Manual Impedance Range	100	Ohms
Signal Frequency	1000.000000	Hz
Signal Type	Voltage
Signal Level	1.000000
Measurement Time	Medium
Averaging Factor	1.000000
Sampling Rate	5.000000	Hz
Cp	Q
1.590110E-11	235.865000
1.591190E-11	227.342000
1.589940E-11	251.505000
1.589780E-11	232.766000
1.590990E-11	277.452000
1.591090E-11	256.231000
1.590870E-11	267.739000
1.590770E-11	277.896000
1.590080E-11	241.594000
1.590890E-11	213.142000
1.590570E-11	220.895000
1.590180E-11	243.143000
1.591130E-11	228.049000
1.590770E-11	253.217000
1.589940E-11	267.345000
1.590600E-11	257.010000
1.590470E-11	216.200000
1.590300E-11	265.773000
1.590610E-11	262.054000
1.591090E-11	251.132000
1.590840E-11	284.412000
1.589710E-11	294.282000
1.589410E-11	242.845000
1.589040E-11	223.354000
1.588940E-11	248.471000
1.588650E-11	258.497000
1.588810E-11	207.664000
1.587720E-11	224.086000
1.586400E-11	261.890000
1.588650E-11	270.602000
1.590590E-11	272.734000
1.590940E-11	228.322000
1.590510E-11	251.358000
1.590600E-11	235.621000
1.588350E-11	241.578000
1.589420E-11	240.182000
1.589460E-11	226.157000
1.589300E-11	224.460000
1.590970E-11	227.326000
1.590910E-11	231.711000
1.588850E-11	276.525000
1.588360E-11	231.513000
1.589510E-11	213.962000
1.590040E-11	234.268000
1.590290E-11	227.716000
1.590420E-11	240.254000
1.591180E-11	247.855000
1.591290E-11	235.665000
1.591570E-11	211.746000
1.590510E-11	225.531000
1.590930E-11	229.139000
1.590630E-11	208.972000
1.592070E-11	247.135000
1.591310E-11	215.714000
1.590550E-11	214.442000
1.590440E-11	230.833000
1.590400E-11	250.308000
1.590440E-11	228.052000
1.590960E-11	240.773000
1.592050E-11	264.805000
1.590320E-11	250.313000
1.589600E-11	255.288000
1.590050E-11	236.699000
1.590830E-11	217.159000
1.590410E-11	207.047000
1.590030E-11	228.074000
1.590970E-11	211.218000
1.591710E-11	241.594000
1.590870E-11	254.236000
1.592270E-11	263.303000
1.590130E-11	241.328000
1.590640E-11	214.865000
1.590780E-11	248.832000
1.590580E-11	221.783000
1.589980E-11	229.919000
1.590220E-11	227.580000
1.588710E-11	220.358000
1.587250E-11	227.404000
1.590580E-11	209.364000
1.591450E-11	198.722000
1.590840E-11	211.801000
1.589590E-11	212.029000
1.590440E-11	246.439000
1.590410E-11	254.223000
1.590000E-11	258.355000
1.588650E-11	237.116000
1.590150E-11	208.351000
1.589430E-11	230.313000
1.591580E-11	218.439000
1.591620E-11	216.573000
1.590920E-11	255.563000
1.591710E-11	259.841000
1.591510E-11	229.062000
1.591590E-11	254.596000
1.592240E-11	258.504000
1.592910E-11	215.560000
1.592320E-11	268.009000
1.592010E-11	275.925000
1.591080E-11	258.432000
1.591830E-11	238.626000
1.591100E-11	258.119000
1.591050E-11	230.116000
1.590940E-11	221.243000
1.592450E-11	205.053000
1.591940E-11	216.944000
1.592350E-11	204.146000
1.591810E-11	244.147000
1.593390E-11	244.328000
1.592150E-11	210.136000
1.591800E-11	194.812000
1.592280E-11	197.384000
1.592420E-11	208.728000
1.591130E-11	203.236000
1.592140E-11	240.218000
1.591000E-11	235.422000
1.591510E-11	211.984000
1.591820E-11	244.284000
1.593130E-11	238.059000
1.591970E-11	203.910000
1.591780E-11	197.718000
1.591140E-11	229.167000
1.592340E-11	241.981000
1.591110E-11	212.809000
1.591840E-11	247.692000
1.590800E-11	201.839000
1.590490E-11	268.300000
1.590470E-11	242.245000
1.590720E-11	223.615000
1.590530E-11	266.075000
1.591920E-11	247.836000
1.592020E-11	200.524000
1.591760E-11	210.772000
1.592870E-11	203.830000
1.593600E-11	214.235000
1.593780E-11	230.992000
1.593360E-11	244.467000
1.593990E-11	242.500000
1.593410E-11	221.327000
1.593230E-11	237.226000
1.592910E-11	214.415000
1.592620E-11	225.535000
1.592670E-11	194.506000
1.594370E-11	212.688000
1.593070E-11	202.033000
1.592610E-11	208.460000
1.593730E-11	246.957000
1.592560E-11	243.101000
1.592390E-11	225.593000
1.593170E-11	239.427000
1.594450E-11	225.940000
1.593550E-11	234.680000
1.592580E-11	247.487000
1.592850E-11	249.040000
1.592980E-11	210.647000
1.592410E-11	228.674000
1.592760E-11	226.416000
1.593360E-11	196.309000
1.594190E-11	215.509000
1.593340E-11	247.858000
1.594580E-11	221.710000
1.592800E-11	254.632000
1.593640E-11	221.208000
1.594320E-11	199.363000
1.593760E-11	191.407000
1.592320E-11	201.465000
1.593600E-11	196.800000
1.593290E-11	212.875000
1.592670E-11	246.021000
1.592740E-11	212.207000
1.593130E-11	193.993000
1.593570E-11	263.103000
1.592540E-11	219.679000
1.594240E-11	199.533000
1.593300E-11	197.571000
1.594130E-11	237.739000
1.593050E-11	274.795000
1.592940E-11	201.223000
1.592740E-11	247.574000
1.592250E-11	212.608000
1.593820E-11	205.800000
1.593300E-11	249.081000
1.593670E-11	227.403000
1.591600E-11	243.103000
1.591340E-11	234.665000
1.589740E-11	256.577000
1.589710E-11	205.482000
1.606700E-11	173.847000
1.619540E-11	166.772000
1.624840E-11	156.949000
1.623530E-11	171.634000
1.596260E-11	231.336000
1.595400E-11	267.720000
1.594240E-11	245.037000
1.593850E-11	201.997000
1.595260E-11	216.355000
1.594090E-11	221.431000
1.596910E-11	209.516000
1.596640E-11	205.110000
1.596080E-11	215.090000
1.595080E-11	220.094000
1.595660E-11	212.079000
1.595560E-11	226.194000
1.596390E-11	192.496000
1.596770E-11	214.825000
1.596670E-11	235.278000
1.596800E-11	194.632000
1.596820E-11	202.418000
1.596650E-11	182.535000
1.595750E-11	201.623000
1.595050E-11	238.410000
1.595470E-11	196.827000
1.596530E-11	203.206000
1.596590E-11	236.458000
1.596390E-11	212.324000
