2019-08-06	¿ÀÀü 9:49
Function	Cp-Q
Auto Range	Enabled
Manual Impedance Range	100	Ohms
Signal Frequency	1000.000000	Hz
Signal Type	Voltage
Signal Level	1.000000
Measurement Time	Medium
Averaging Factor	1.000000
Sampling Rate	5.000000	Hz
Cp	Q
1.467980E-11	54.470100
1.468790E-11	53.499700
1.468340E-11	54.366200
1.468030E-11	54.648000
1.467390E-11	52.296800
1.468260E-11	53.664600
1.468440E-11	52.657300
1.467390E-11	54.648100
1.468410E-11	53.967600
1.468670E-11	54.516900
1.468040E-11	52.027800
1.467310E-11	54.797500
1.467400E-11	54.239900
1.468580E-11	54.632100
1.468080E-11	53.143700
1.467400E-11	55.130900
1.466880E-11	54.778300
1.466360E-11	52.688100
1.468080E-11	53.147500
1.468230E-11	53.302500
1.467740E-11	52.879400
1.467370E-11	54.713200
1.466940E-11	52.420300
1.468300E-11	53.497300
1.467520E-11	52.541900
1.466730E-11	53.360600
1.467230E-11	54.768600
1.468050E-11	53.195300
1.467010E-11	52.699400
1.467100E-11	54.515200
1.467030E-11	53.570100
1.467520E-11	52.795400
1.468480E-11	53.110800
1.468290E-11	52.271700
1.467270E-11	53.699900
1.467450E-11	53.933600
1.467200E-11	53.115500
1.468490E-11	52.755500
1.467930E-11	55.654800
1.466790E-11	54.012400
1.467850E-11	51.627900
1.468440E-11	54.591900
1.468990E-11	55.646000
1.468510E-11	53.530900
1.469280E-11	52.923900
1.470510E-11	52.683000
1.471560E-11	51.607700
1.471340E-11	50.058200
1.471140E-11	49.541800
1.471990E-11	50.381100
1.472860E-11	50.359300
1.471930E-11	48.564100
1.472360E-11	47.813700
1.471920E-11	49.887700
1.472500E-11	49.933300
1.473290E-11	49.867200
1.473210E-11	49.552300
1.472970E-11	49.142400
1.473940E-11	48.606900
1.473120E-11	49.363400
1.474220E-11	49.427400
1.472970E-11	47.334400
1.473180E-11	48.519700
1.473470E-11	49.641700
1.473980E-11	49.087600
1.472750E-11	48.184800
1.473230E-11	47.915100
1.474050E-11	49.606700
1.473820E-11	48.916300
1.473820E-11	48.502500
1.473070E-11	48.050900
1.473950E-11	48.346500
1.474250E-11	48.947500
1.474650E-11	49.405700
1.475040E-11	50.323500
1.474450E-11	48.264900
1.475850E-11	47.874500
1.474690E-11	49.265700
1.475300E-11	48.649100
1.475250E-11	47.873300
1.474930E-11	47.919600
1.475600E-11	48.715000
1.475970E-11	47.626400
1.475270E-11	47.262600
1.474980E-11	47.700800
1.475210E-11	47.506100
1.475630E-11	49.778900
1.475890E-11	46.290000
1.475600E-11	47.983400
1.475350E-11	47.738300
1.475000E-11	48.487600
1.475770E-11	49.344500
1.475580E-11	48.342500
1.475920E-11	46.543500
1.476950E-11	48.734000
1.475280E-11	47.680800
1.476100E-11	49.570900
1.475940E-11	46.834800
1.475620E-11	47.529600
1.475220E-11	48.524500
1.476630E-11	48.888600
1.476240E-11	47.863600
1.476450E-11	46.809700
1.476270E-11	46.293100
1.476310E-11	48.562000
1.476870E-11	46.536900
1.477500E-11	46.949500
1.477990E-11	47.087900
1.476170E-11	47.664500
1.477110E-11	48.638100
1.477170E-11	47.056800
1.477430E-11	47.486000
1.478690E-11	47.800900
1.477580E-11	47.326200
1.478230E-11	48.759300
1.477610E-11	46.371400
1.477290E-11	47.204800
1.477640E-11	47.247200
1.478530E-11	45.694800
1.477330E-11	46.426700
1.477840E-11	45.549100
1.477830E-11	47.344600
1.478520E-11	47.996500
1.479260E-11	46.945300
1.478410E-11	48.337400
1.478140E-11	46.571900
1.478440E-11	48.300200
1.479270E-11	47.735600
1.478970E-11	47.223300
1.478350E-11	47.542800
1.478950E-11	45.856900
1.479200E-11	47.641800
1.478930E-11	46.515200
1.478280E-11	45.733000
1.478250E-11	47.877800
1.478940E-11	47.620600
1.479560E-11	47.426700
1.477930E-11	46.639700
1.478350E-11	45.995900
1.478950E-11	47.563000
1.479370E-11	46.679000
1.479340E-11	47.540000
1.479940E-11	47.729000
1.478780E-11	48.742600
1.481090E-11	47.413900
1.482040E-11	44.130200
1.483050E-11	45.302500
1.481600E-11	45.367200
1.482170E-11	43.235900
1.483140E-11	45.862800
1.483080E-11	43.321800
1.484110E-11	44.857900
1.483230E-11	44.187800
1.484270E-11	44.313100
1.482910E-11	44.602900
1.483690E-11	45.092800
1.483510E-11	42.951600
1.483050E-11	44.142200
1.483970E-11	43.081800
1.483510E-11	45.407800
1.483250E-11	45.318800
1.483190E-11	44.865300
1.484490E-11	43.589000
1.483930E-11	43.038100
1.484990E-11	43.407800
1.483500E-11	43.650300
1.483160E-11	43.479100
1.484610E-11	42.730200
1.483980E-11	43.245200
1.484950E-11	44.162200
1.485170E-11	43.875200
1.484790E-11	42.755000
1.485030E-11	44.684400
1.484530E-11	43.333200
1.485730E-11	43.762400
1.484830E-11	44.985800
1.484370E-11	42.954100
1.485690E-11	43.837700
1.485680E-11	43.772400
1.484580E-11	45.417000
1.484720E-11	42.814500
1.484130E-11	43.499100
1.484590E-11	43.772400
1.485120E-11	43.514000
1.485100E-11	44.921000
1.484170E-11	44.033600
1.484170E-11	44.473300
1.485560E-11	42.987100
1.484730E-11	43.722400
1.484370E-11	43.345100
1.484610E-11	44.139200
1.484550E-11	42.573400
1.484900E-11	42.719900
1.484360E-11	44.589500
1.483980E-11	44.876000
1.484590E-11	43.657100
1.483790E-11	43.766400
1.484250E-11	42.960400
1.484290E-11	44.441200
1.484140E-11	44.962200
1.484430E-11	44.820200
1.483790E-11	43.840500
1.484970E-11	43.957000
1.484520E-11	44.371000
1.484900E-11	44.446500
1.484180E-11	42.749200
1.484990E-11	44.079100
1.484150E-11	44.633800
1.484560E-11	45.002400
1.483280E-11	43.991100
1.483410E-11	44.088700
1.483910E-11	45.091100
1.484030E-11	44.167300
1.483640E-11	44.489900
1.483150E-11	43.749800
1.484040E-11	43.201200
1.484290E-11	42.974800
1.484780E-11	43.338200
1.485990E-11	43.865600
1.484420E-11	43.726300
1.485110E-11	42.854400
1.486040E-11	43.937100
1.485540E-11	42.848000
1.485020E-11	43.512000
1.486020E-11	44.378100
1.485860E-11	43.078400
1.487090E-11	43.406900
1.486030E-11	44.116500
1.486200E-11	44.256800
1.486890E-11	43.716600
1.485910E-11	42.742600
1.486260E-11	44.680800
1.486810E-11	43.961200
1.485620E-11	44.000000
1.486770E-11	42.544300
1.485850E-11	42.392600
1.485930E-11	41.725600
1.486810E-11	43.735200
1.485200E-11	43.714100
1.486230E-11	42.008100
1.485480E-11	43.203300
1.486850E-11	44.738300
1.487860E-11	43.775600
1.486510E-11	43.401200
1.487240E-11	42.511000
1.489210E-11	41.192700
1.489340E-11	40.513900
1.489170E-11	40.772200
1.488180E-11	40.967000
1.489790E-11	40.916400
1.490790E-11	41.425100
1.490520E-11	41.789600
1.489490E-11	41.558500
1.488860E-11	42.043900
1.488780E-11	41.870400
1.489500E-11	40.691500
1.491240E-11	42.068100
1.490140E-11	41.856500
1.491220E-11	43.976200
1.489990E-11	40.288600
1.490020E-11	40.616900
1.489510E-11	41.830100
1.490170E-11	42.059700
1.489710E-11	41.321600
1.489670E-11	40.613600
1.490700E-11	41.852000
1.490450E-11	42.213900
1.490410E-11	41.031600
1.490440E-11	40.550500
1.490320E-11	41.019500
1.490270E-11	41.689300
1.491520E-11	41.641600
1.490700E-11	41.465900
1.490400E-11	41.762000
1.491020E-11	40.517600
1.491510E-11	41.395100
1.491750E-11	41.506600
1.490380E-11	40.891300
1.491700E-11	41.781200
1.491550E-11	42.258200
1.490120E-11	40.787800
1.491020E-11	42.554000
1.490560E-11	41.634400
1.491620E-11	42.105700
1.491550E-11	41.115400
1.490970E-11	40.315000
1.490270E-11	41.926900
1.490550E-11	40.342900
1.491890E-11	40.760900
1.491270E-11	40.716800
1.491600E-11	41.008300
1.490960E-11	40.133100
1.490280E-11	41.492000
1.491680E-11	40.434800
1.490570E-11	40.691800
1.491000E-11	42.262200
1.492000E-11	41.042200
1.491320E-11	40.898900
1.490680E-11	40.015000
1.491820E-11	41.697000
1.491420E-11	41.527500
1.491760E-11	40.293100
1.490450E-11	40.621000
1.491480E-11	41.565400
1.491210E-11	42.327000
1.491040E-11	42.244700
1.490560E-11	41.472000
1.490040E-11	41.342000
1.490410E-11	40.476100
1.491720E-11	41.215100
1.490420E-11	42.545300
1.490550E-11	40.419000
1.489810E-11	41.828500
1.490780E-11	41.607900
1.491010E-11	40.635300
1.489670E-11	40.821700
1.490740E-11	41.527400
1.490220E-11	41.133600
1.490320E-11	40.728600
1.490590E-11	40.888200
1.489340E-11	40.678300
1.489840E-11	42.550100
1.490130E-11	40.940000
1.490040E-11	41.118900
1.489700E-11	41.034300
1.488910E-11	41.799800
1.489280E-11	40.951700
1.490370E-11	41.066800
1.490140E-11	42.753400
1.489420E-11	41.464800
1.489530E-11	42.780400
1.489800E-11	40.547100
1.489930E-11	41.948700
1.488930E-11	41.111700
1.489130E-11	41.892300
1.489330E-11	40.846000
1.489640E-11	40.268400
1.489440E-11	40.783600
1.488690E-11	41.369400
1.489620E-11	40.993100
1.508050E-11	9.486640
1.489680E-11	41.947800
1.490650E-11	43.017100
1.490540E-11	42.478500
1.491450E-11	41.269500
1.492000E-11	41.869400
1.492820E-11	40.875200
1.492550E-11	41.255000
1.492590E-11	41.987400
1.492170E-11	39.553800
1.491950E-11	40.522100
1.491680E-11	40.713400
1.492790E-11	40.835800
1.489610E-11	38.659900
1.492180E-11	39.411500
1.492300E-11	40.650200
1.493000E-11	41.011500
1.492730E-11	40.349400
1.492370E-11	39.752500
1.492810E-11	40.153000
1.492730E-11	41.298600
1.492960E-11	41.220000
1.493260E-11	41.609200
1.492100E-11	40.120100
1.493360E-11	40.074300
1.493280E-11	41.751900
1.493240E-11	40.763900
1.492910E-11	39.457000
1.492440E-11	40.822500
1.492840E-11	40.690300
1.492930E-11	40.210200
1.492490E-11	40.311700
1.493110E-11	40.041100
1.492700E-11	41.518300
1.493450E-11	40.757600
1.492610E-11	39.991100
1.492990E-11	40.503200
1.493040E-11	41.027000
1.493210E-11	41.695600
1.493550E-11	41.019600
1.492960E-11	41.845300
1.492280E-11	39.993600
1.494180E-11	40.247200
1.492530E-11	41.208400
1.493920E-11	40.830500
1.491940E-11	40.492600
1.492300E-11	41.124500
1.492640E-11	41.665500
1.492230E-11	41.625300
1.492240E-11	40.712400
1.492090E-11	40.237200
1.491870E-11	40.986800
1.492330E-11	41.264900
1.491970E-11	39.998400
1.493230E-11	39.909100
1.493750E-11	41.375100
1.493370E-11	40.415600
1.492230E-11	41.699000
1.492190E-11	40.852700
1.492940E-11	41.897600
1.493020E-11	41.198400
1.493600E-11	40.162300
1.492050E-11	41.623900
1.492580E-11	39.748200
1.491500E-11	40.898300
1.491820E-11	40.766400
1.492360E-11	41.484800
1.492130E-11	39.811900
1.492460E-11	39.690600
1.491420E-11	41.117500
1.491250E-11	40.660900
1.492020E-11	39.871400
1.492450E-11	39.572900
1.492810E-11	40.317700
1.492900E-11	41.336100
1.491780E-11	40.858300
1.491590E-11	40.567500
1.492660E-11	39.646900
1.492680E-11	40.888600
1.492450E-11	40.750300
1.491710E-11	41.014500
1.492530E-11	41.206100
1.492660E-11	39.832000
1.491610E-11	39.747200
1.491530E-11	39.639200
1.493240E-11	40.238000
1.492390E-11	40.514800
1.492820E-11	39.519500
