2019-08-06	오전 9:22
Function	Cp-Q
Auto Range	Enabled
Manual Impedance Range	100	Ohms
Signal Frequency	1000.000000	Hz
Signal Type	Voltage
Signal Level	1.000000
Measurement Time	Medium
Averaging Factor	1.000000
Sampling Rate	5.000000	Hz
Cp	Q
1.588330E-11	345.096000
1.587870E-11	371.435000
1.587130E-11	311.523000
1.587960E-11	250.593000
1.587730E-11	328.104000
1.587340E-11	287.517000
1.584760E-11	354.558000
1.585120E-11	321.677000
1.585620E-11	280.971000
1.585330E-11	282.127000
1.589300E-11	289.792000
1.590060E-11	311.262000
1.589900E-11	293.833000
1.588220E-11	252.360000
1.586830E-11	313.322000
1.586620E-11	283.338000
1.587700E-11	272.317000
1.587750E-11	354.410000
1.586770E-11	288.820000
1.586830E-11	278.537000
1.587400E-11	271.238000
1.587500E-11	343.895000
1.586610E-11	333.139000
1.586750E-11	339.483000
1.587310E-11	262.345000
1.587000E-11	310.254000
1.586310E-11	304.556000
1.587240E-11	329.507000
1.586440E-11	317.111000
1.586470E-11	289.254000
1.588790E-11	286.953000
1.588040E-11	331.236000
1.587530E-11	293.262000
1.588240E-11	276.174000
1.589100E-11	259.091000
1.589230E-11	299.300000
1.589880E-11	306.936000
1.589190E-11	326.107000
1.588890E-11	305.485000
1.589150E-11	277.275000
1.588420E-11	277.744000
1.589630E-11	287.123000
1.588230E-11	314.367000
1.587710E-11	298.358000
1.587790E-11	300.510000
1.586400E-11	273.407000
1.586000E-11	335.305000
1.585710E-11	348.453000
1.585410E-11	313.220000
1.586290E-11	252.963000
1.587850E-11	305.352000
1.588880E-11	297.452000
1.589270E-11	293.651000
1.588960E-11	267.143000
1.588500E-11	284.051000
1.588050E-11	274.166000
1.588730E-11	257.321000
1.588980E-11	318.108000
1.588500E-11	268.034000
1.589140E-11	275.300000
1.589270E-11	316.091000
1.589440E-11	273.579000
1.589330E-11	301.107000
1.589120E-11	294.475000
1.589440E-11	255.142000
1.589410E-11	268.827000
1.588790E-11	295.656000
1.589460E-11	309.689000
1.589060E-11	271.565000
1.589250E-11	254.991000
1.589510E-11	252.881000
1.588760E-11	338.193000
1.588750E-11	309.580000
1.588310E-11	343.981000
1.586030E-11	310.791000
1.586240E-11	278.059000
1.586050E-11	322.829000
1.585560E-11	314.688000
1.585920E-11	308.227000
1.587990E-11	279.805000
1.589820E-11	288.663000
1.591240E-11	279.180000
1.590140E-11	322.862000
1.589940E-11	311.563000
1.590920E-11	330.092000
1.590650E-11	277.962000
1.590640E-11	330.891000
1.590230E-11	359.346000
1.589470E-11	320.574000
1.590710E-11	258.218000
1.589760E-11	277.144000
1.589790E-11	261.448000
1.589540E-11	316.558000
1.590730E-11	351.186000
1.590190E-11	310.459000
1.589610E-11	317.570000
1.589460E-11	264.199000
1.589650E-11	253.146000
1.588460E-11	289.070000
1.588920E-11	261.278000
1.587980E-11	269.069000
1.588040E-11	274.884000
1.587500E-11	325.662000
1.588230E-11	324.191000
1.588410E-11	266.536000
1.589080E-11	298.634000
1.588160E-11	316.516000
1.586620E-11	342.793000
1.587590E-11	286.686000
1.587000E-11	326.464000
1.586100E-11	309.541000
1.587510E-11	259.263000
1.589750E-11	318.229000
1.590480E-11	253.272000
1.589400E-11	338.440000
1.589460E-11	306.861000
1.589330E-11	286.745000
1.589050E-11	264.145000
1.589290E-11	280.964000
1.589720E-11	280.433000
1.589490E-11	281.446000
1.588430E-11	244.661000
1.589500E-11	294.980000
1.589620E-11	321.928000
1.589370E-11	341.357000
1.589690E-11	260.152000
1.589920E-11	284.252000
1.590310E-11	285.943000
1.590910E-11	273.135000
1.591190E-11	331.248000
1.591390E-11	279.255000
1.590640E-11	359.272000
1.590120E-11	260.191000
1.591380E-11	269.182000
1.589470E-11	325.853000
1.588340E-11	247.041000
1.587260E-11	324.425000
1.586620E-11	344.019000
1.587410E-11	243.518000
1.589390E-11	313.675000
1.590990E-11	311.452000
1.592340E-11	258.947000
1.592670E-11	319.780000
1.593250E-11	296.976000
1.592990E-11	237.398000
1.592570E-11	244.435000
1.593190E-11	300.080000
1.591700E-11	306.545000
1.592970E-11	245.684000
1.591280E-11	266.847000
1.593300E-11	256.533000
1.591840E-11	257.478000
1.591390E-11	255.155000
1.591190E-11	291.603000
1.590200E-11	255.526000
1.589970E-11	247.750000
1.589050E-11	283.699000
1.589050E-11	342.445000
1.590470E-11	326.954000
1.589240E-11	294.814000
1.589720E-11	282.554000
1.589930E-11	297.147000
1.590280E-11	380.510000
1.589890E-11	298.198000
1.589180E-11	337.340000
1.588260E-11	261.689000
1.589260E-11	316.061000
1.588570E-11	260.675000
1.616680E-11	247.648000
1.619780E-11	213.480000
1.624310E-11	194.414000
1.605570E-11	240.015000
1.596060E-11	219.954000
1.596660E-11	249.332000
1.594680E-11	343.735000
1.593470E-11	271.666000
1.594170E-11	274.953000
1.594820E-11	297.068000
1.594680E-11	285.146000
1.594140E-11	289.270000
1.594240E-11	349.291000
1.594270E-11	303.333000
1.594110E-11	282.477000
1.594440E-11	259.947000
1.594450E-11	285.339000
1.595010E-11	266.856000
1.594460E-11	322.879000
1.596230E-11	268.410000
1.596470E-11	271.606000
1.594890E-11	313.930000
1.594340E-11	273.192000
1.593560E-11	296.134000
1.593190E-11	258.496000
1.602640E-11	225.055000
1.622960E-11	202.528000
1.595750E-11	251.158000
1.595580E-11	232.015000
1.594470E-11	315.046000
1.593690E-11	295.411000
1.593700E-11	294.479000
1.616980E-11	224.367000
1.625580E-11	201.207000
1.598330E-11	266.561000
1.597640E-11	291.511000
1.594810E-11	277.697000
1.595000E-11	297.987000
1.607380E-11	265.530000
1.623300E-11	206.193000
1.598470E-11	311.467000
1.597730E-11	330.607000
1.597780E-11	272.841000
1.597190E-11	234.414000
1.597870E-11	261.954000
1.597280E-11	267.199000
1.597570E-11	293.682000
1.596810E-11	249.950000
1.596960E-11	262.378000
1.597530E-11	244.045000
1.598600E-11	235.218000
1.598950E-11	271.893000
1.596420E-11	290.834000
1.594190E-11	320.849000
1.590950E-11	223.216000
1.590930E-11	266.824000
1.587980E-11	305.874000
1.588110E-11	257.931000
1.562840E-11	429.031000
1.580490E-11	315.211000
1.591250E-11	283.316000
1.594590E-11	275.029000
1.593390E-11	290.269000
1.593470E-11	297.115000
1.592620E-11	305.663000
1.592790E-11	255.117000
1.593510E-11	242.717000
1.595170E-11	249.256000
1.595150E-11	228.905000
1.594530E-11	308.746000
1.594350E-11	287.270000
1.592580E-11	275.386000
1.591310E-11	243.498000
1.588800E-11	296.584000
1.587380E-11	308.026000
1.584720E-11	248.122000
1.583750E-11	317.392000
1.588200E-11	278.705000
1.590710E-11	243.549000
1.590930E-11	282.762000
1.591450E-11	281.620000
1.591490E-11	282.663000
1.591160E-11	263.110000
1.591550E-11	241.277000
1.591930E-11	226.849000
1.591670E-11	257.206000
1.591620E-11	241.637000
1.591530E-11	292.630000
1.590010E-11	277.447000
1.589290E-11	288.235000
1.586570E-11	231.972000
1.584080E-11	282.700000
1.583130E-11	292.687000
1.580960E-11	329.094000
1.561850E-11	397.694000
1.585710E-11	241.503000
1.589040E-11	296.939000
1.587510E-11	297.797000
1.593210E-11	280.425000
1.554150E-11	445.822000
1.588480E-11	296.604000
1.591580E-11	236.435000
1.592470E-11	238.138000
1.591930E-11	249.241000
1.592530E-11	236.317000
1.591270E-11	261.332000
1.589790E-11	253.967000
1.586860E-11	276.348000
1.589590E-11	265.315000
1.589960E-11	284.688000
1.588770E-11	257.400000
1.589840E-11	300.624000
1.588470E-11	239.656000
1.588090E-11	241.541000
1.587770E-11	273.396000
1.584860E-11	308.343000
1.583320E-11	248.373000
1.569880E-11	241.586000
1.582840E-11	330.847000
1.584840E-11	291.552000
1.584530E-11	327.893000
1.584150E-11	283.204000
1.582400E-11	266.457000
1.581110E-11	319.462000
1.582210E-11	265.752000
1.580890E-11	282.822000
1.578590E-11	348.774000
1.506880E-11	603.598000
1.508960E-11	542.719000
1.533580E-11	445.611000
1.534980E-11	390.240000
1.532930E-11	381.379000
1.532070E-11	405.282000
1.530210E-11	393.315000
1.507290E-11	398.629000
1.509210E-11	468.892000
1.510240E-11	337.115000
1.512200E-11	370.585000
1.511690E-11	512.985000
1.512350E-11	474.745000
1.512180E-11	476.940000
1.512460E-11	420.687000
1.512240E-11	513.598000
1.512580E-11	409.409000
1.513200E-11	454.364000
1.512930E-11	386.565000
1.512770E-11	530.284000
1.512270E-11	473.544000
1.512590E-11	394.341000
1.512330E-11	391.886000
1.512820E-11	489.007000
1.512480E-11	395.215000
1.512310E-11	439.794000
1.512410E-11	599.243000
1.512270E-11	348.746000
1.512650E-11	378.462000
1.513230E-11	443.441000
1.512540E-11	527.219000
1.512540E-11	550.694000
1.512300E-11	608.800000
1.512680E-11	546.639000
1.513180E-11	411.991000
1.513470E-11	402.928000
1.512650E-11	441.796000
1.513090E-11	361.030000
1.512410E-11	500.418000
1.512540E-11	366.186000
1.512050E-11	418.992000
1.513450E-11	396.602000
1.511670E-11	426.574000
1.511920E-11	494.979000
1.513190E-11	519.038000
1.511310E-11	463.123000
1.511700E-11	406.533000
1.512980E-11	546.076000
1.513190E-11	565.152000
1.512710E-11	633.948000
1.512830E-11	522.407000
1.512880E-11	572.429000
1.512710E-11	360.717000
1.512600E-11	390.478000
1.512500E-11	414.313000
1.512180E-11	394.689000
1.512700E-11	606.373000
1.512330E-11	428.052000
1.512250E-11	559.127000
1.512430E-11	378.438000
1.512040E-11	438.893000
1.512270E-11	541.213000
1.513330E-11	375.104000
1.512660E-11	634.392000
1.511990E-11	546.674000
1.513250E-11	382.558000
1.513010E-11	426.878000
1.511850E-11	463.851000
1.512390E-11	362.895000
1.513410E-11	399.301000
1.512250E-11	407.048000
1.511290E-11	490.282000
1.512020E-11	480.383000
1.512200E-11	382.203000
1.513040E-11	407.518000
1.512460E-11	573.507000
1.513020E-11	561.263000
1.511350E-11	524.296000
1.512350E-11	365.097000
1.513170E-11	502.904000
1.512400E-11	425.821000
1.513410E-11	418.475000
1.513050E-11	485.290000
1.512120E-11	392.557000
1.511970E-11	381.909000
1.512720E-11	397.921000
1.511810E-11	512.039000
2019-08-06	오전 9:27
Function	Cp-Q
Auto Range	Enabled
Manual Impedance Range	100	Ohms
Signal Frequency	1000.000000	Hz
Signal Type	Voltage
Signal Level	1.000000
Measurement Time	Medium
Averaging Factor	1.000000
Sampling Rate	5.000000	Hz
Cp	Q
1.513400E-11	427.470000
1.512390E-11	334.660000
1.513360E-11	409.697000
1.512040E-11	634.698000
1.511590E-11	471.635000
1.511520E-11	407.084000
1.512760E-11	395.244000
1.512030E-11	617.135000
1.512640E-11	416.721000
1.512990E-11	465.051000
1.513190E-11	605.904000
1.512230E-11	401.257000
1.511880E-11	389.239000
1.512870E-11	400.457000
1.512370E-11	421.350000
