2019-08-06	¿ÀÀü 9:36
Function	Cp-Q
Auto Range	Enabled
Manual Impedance Range	100	Ohms
Signal Frequency	1000.000000	Hz
Signal Type	Voltage
Signal Level	1.000000
Measurement Time	Medium
Averaging Factor	1.000000
Sampling Rate	5.000000	Hz
Cp	Q
1.365240E-11	1514.630000
1.364400E-11	2801.660000
1.365460E-11	819.710000
1.364820E-11	703.275000
1.364260E-11	629.123000
1.364130E-11	928.300000
1.364920E-11	603.510000
1.364990E-11	1026.190000
1.364230E-11	951.802000
1.364730E-11	2605.280000
1.364480E-11	605.467000
1.364530E-11	991.968000
1.364940E-11	1607.450000
1.365500E-11	763.365000
1.364400E-11	1968.960000
1.364600E-11	2655.170000
1.365040E-11	1046.110000
1.365480E-11	672.884000
1.365410E-11	834.361000
1.365410E-11	1162.850000
1.364530E-11	895.621000
1.364630E-11	3059.820000
1.364190E-11	747.605000
1.364810E-11	1110.520000
1.364190E-11	680.101000
1.365700E-11	911.191000
1.364940E-11	1027.200000
1.365550E-11	1673.450000
1.364340E-11	597.163000
1.365050E-11	1448.630000
1.365150E-11	2125.880000
1.365370E-11	856.060000
1.364790E-11	1466.060000
1.364970E-11	4068.040000
1.365500E-11	911.305000
1.365110E-11	549.370000
1.365550E-11	863.795000
1.364980E-11	1456.900000
1.364590E-11	1585.040000
1.364350E-11	1119.870000
1.364180E-11	1443.540000
1.364920E-11	1523.060000
1.364420E-11	998.344000
1.365550E-11	771.783000
1.365090E-11	596.290000
1.365820E-11	939.600000
1.363950E-11	1007.160000
1.365240E-11	1130.030000
1.365560E-11	1135.200000
1.364070E-11	1100.290000
1.365790E-11	1109.910000
1.365780E-11	1353.530000
1.365440E-11	886.115000
1.364630E-11	592.373000
1.365040E-11	906.040000
1.365130E-11	694.668000
1.364870E-11	1310.930000
1.364760E-11	1188.580000
1.364840E-11	2187.000000
1.365130E-11	1319.920000
1.364450E-11	922.659000
1.364990E-11	748.620000
1.365040E-11	1023.980000
1.365600E-11	606.194000
1.364420E-11	2197.910000
1.365400E-11	758.932000
1.365640E-11	609.679000
1.364570E-11	775.101000
1.365830E-11	636.439000
1.365750E-11	783.436000
1.364930E-11	808.340000
1.364070E-11	1002.080000
1.364770E-11	733.132000
1.364220E-11	1759.310000
1.363760E-11	1123.020000
1.364590E-11	1019.300000
1.365400E-11	2009.910000
1.365640E-11	1053.400000
1.364980E-11	1270.920000
1.364600E-11	670.500000
1.365100E-11	759.009000
1.364650E-11	640.325000
1.365460E-11	2303.660000
1.365350E-11	855.867000
1.364660E-11	601.075000
1.364890E-11	613.207000
1.364380E-11	652.532000
1.365140E-11	534.459000
1.365380E-11	3707.210000
1.364330E-11	1600.420000
1.364680E-11	824.482000
1.364500E-11	753.850000
1.364030E-11	1642.600000
1.365010E-11	575.676000
1.365710E-11	756.331000
1.365760E-11	797.418000
1.365430E-11	1342.960000
1.365260E-11	740.964000
1.365860E-11	601.634000
1.365430E-11	566.727000
1.366310E-11	913.816000
1.365980E-11	808.013000
1.365010E-11	618.112000
1.366570E-11	1035.390000
1.364760E-11	601.114000
1.365050E-11	540.846000
1.364860E-11	748.056000
1.364940E-11	1199.980000
1.364710E-11	620.874000
1.364610E-11	600.953000
1.365320E-11	687.861000
1.365410E-11	1624.830000
1.365990E-11	853.980000
1.365520E-11	614.927000
1.365390E-11	1605.100000
1.364040E-11	980.679000
1.365550E-11	780.474000
1.364010E-11	632.933000
1.365740E-11	940.033000
1.364550E-11	2749.570000
1.364330E-11	658.694000
1.364540E-11	1078.580000
1.364100E-11	894.086000
1.364490E-11	731.689000
1.364540E-11	872.349000
1.364890E-11	1908.870000
1.364530E-11	1579.490000
1.364430E-11	682.151000
1.364610E-11	627.289000
1.365160E-11	979.404000
1.365700E-11	594.131000
1.364990E-11	745.590000
1.365330E-11	777.832000
1.364870E-11	1870.430000
1.364600E-11	867.235000
1.363990E-11	1092.950000
1.365080E-11	578.400000
1.364400E-11	885.292000
1.364620E-11	1820.280000
1.364900E-11	1740.750000
1.364720E-11	1470.140000
1.364400E-11	1561.180000
1.364570E-11	571.351000
1.365920E-11	760.298000
1.365440E-11	2808.960000
1.365200E-11	2632.560000
1.364740E-11	1639.340000
1.365280E-11	1552.600000
1.364130E-11	947.027000
1.363810E-11	1076.160000
1.364780E-11	575.970000
1.365850E-11	1174.590000
1.364840E-11	735.531000
1.365770E-11	1277.100000
1.364270E-11	1340.530000
1.363890E-11	685.040000
1.366060E-11	789.839000
1.365040E-11	1022.770000
1.365000E-11	954.924000
1.365650E-11	630.915000
1.365210E-11	608.184000
1.363520E-11	1114.470000
1.364690E-11	614.596000
1.365460E-11	578.968000
1.365660E-11	999.439000
1.365100E-11	3331.630000
1.365890E-11	1055.800000
1.366070E-11	791.563000
1.365240E-11	2067.220000
1.364360E-11	842.119000
1.364970E-11	612.773000
1.364190E-11	915.271000
1.364840E-11	565.198000
1.363820E-11	608.100000
1.362420E-11	1452.670000
1.361420E-11	1596.180000
1.358950E-11	805.389000
1.359910E-11	800.884000
1.361610E-11	1265.550000
1.361460E-11	587.473000
1.364220E-11	1702.650000
1.363920E-11	2128.260000
1.363920E-11	1489.220000
1.364450E-11	537.339000
1.363460E-11	1502.150000
1.363140E-11	1195.790000
1.362880E-11	608.421000
1.364060E-11	560.670000
1.363140E-11	2247.190000
1.363040E-11	659.718000
1.362230E-11	1461.970000
1.361660E-11	2220.810000
1.360150E-11	744.449000
1.359940E-11	566.109000
1.361850E-11	700.838000
1.362600E-11	883.162000
1.360960E-11	583.731000
1.359700E-11	1300.640000
1.358340E-11	602.959000
1.359340E-11	526.178000
1.359020E-11	542.941000
1.358370E-11	570.979000
1.357630E-11	944.820000
1.358750E-11	714.644000
1.358020E-11	1631.570000
1.354780E-11	1118.020000
1.354200E-11	578.803000
1.353860E-11	960.624000
1.358060E-11	785.738000
1.357960E-11	558.822000
1.356650E-11	710.124000
1.356270E-11	1103.930000
1.356480E-11	562.863000
1.358860E-11	643.012000
1.361390E-11	1841.330000
1.362400E-11	1106.850000
1.361680E-11	4119.190000
1.360340E-11	881.374000
1.359410E-11	837.617000
1.359740E-11	649.756000
1.358770E-11	798.745000
1.357060E-11	835.781000
1.356320E-11	588.202000
1.356880E-11	1321.620000
1.356450E-11	1687.890000
1.356960E-11	1687.970000
1.357020E-11	712.791000
1.356490E-11	23726.900000
1.357460E-11	2151.000000
1.361330E-11	1086.730000
1.360370E-11	1293.500000
1.360460E-11	1310.710000
1.359940E-11	611.624000
1.360250E-11	692.574000
1.360170E-11	989.339000
1.358660E-11	961.648000
1.359130E-11	677.765000
1.358200E-11	533.032000
1.358520E-11	629.558000
1.359570E-11	806.471000
1.358270E-11	575.218000
1.357510E-11	819.396000
1.356410E-11	690.645000
1.355560E-11	1111.480000
1.359780E-11	585.268000
1.360800E-11	823.196000
1.359190E-11	1183.920000
1.356100E-11	647.528000
1.353860E-11	1141.630000
1.355730E-11	1097.370000
1.359700E-11	643.528000
1.360130E-11	592.356000
1.361750E-11	859.027000
1.361330E-11	650.162000
1.360770E-11	707.406000
1.359120E-11	665.846000
1.360180E-11	836.673000
1.362710E-11	1470.290000
1.362220E-11	790.857000
1.362770E-11	1025.900000
1.361880E-11	4689.890000
1.362350E-11	1309.200000
1.360530E-11	893.594000
1.359820E-11	1262.890000
1.359990E-11	1335.400000
1.359830E-11	952.793000
1.359340E-11	2177.120000
1.358930E-11	1325.220000
1.360120E-11	922.952000
1.360840E-11	575.315000
1.361370E-11	755.441000
1.360140E-11	1387.930000
1.359150E-11	1518.060000
1.358230E-11	845.976000
1.357570E-11	1039.450000
1.357280E-11	1370.550000
1.356940E-11	788.857000
1.356910E-11	1006.400000
1.358150E-11	26501.800000
1.358980E-11	1900.620000
1.358710E-11	680.606000
1.358500E-11	1555.880000
1.359160E-11	1239.120000
1.359850E-11	895.545000
1.360690E-11	3441.550000
1.360790E-11	550.762000
1.359190E-11	713.711000
1.359860E-11	751.237000
1.358640E-11	1063.760000
1.358420E-11	1075.120000
1.357730E-11	2476.380000
1.356810E-11	674.128000
1.356230E-11	789.262000
1.356130E-11	1169.340000
1.355960E-11	577.083000
1.356990E-11	1135.150000
1.458180E-11	76.242400
1.463810E-11	75.988900
1.469300E-11	68.270700
1.469040E-11	73.966500
1.469540E-11	73.511200
1.470510E-11	73.824700
1.469490E-11	71.641500
1.469290E-11	71.390200
1.470810E-11	74.401400
1.471220E-11	73.041700
1.470810E-11	75.072300
1.471650E-11	72.850700
1.471180E-11	74.879700
1.471760E-11	70.085000
1.470990E-11	70.283200
1.471390E-11	69.378600
1.471430E-11	71.465700
1.470430E-11	73.930900
1.470620E-11	73.508900
1.471210E-11	70.791400
1.472060E-11	71.467000
1.471740E-11	68.542100
1.471580E-11	72.031700
1.471340E-11	71.828700
1.472610E-11	68.978500
1.472760E-11	69.263100
1.472760E-11	74.038700
1.472320E-11	73.746900
1.471730E-11	70.241100
1.473400E-11	69.911300
1.473500E-11	69.188800
1.472700E-11	73.477400
1.473520E-11	72.474900
1.473500E-11	74.138500
1.472040E-11	73.341800
1.472750E-11	69.335800
1.472340E-11	69.190900
1.471420E-11	68.544200
1.470320E-11	71.896000
1.469750E-11	69.906700
1.469960E-11	69.626200
1.469330E-11	68.071800
1.468100E-11	74.454000
1.467650E-11	71.569000
1.469000E-11	71.093700
1.468030E-11	69.761900
1.469960E-11	71.140600
1.468080E-11	69.780400
1.467170E-11	70.484400
1.466420E-11	71.785100
1.466190E-11	72.911200
1.467600E-11	69.908100
1.469910E-11	68.001100
1.470570E-11	71.694900
1.469350E-11	71.884000
1.470230E-11	73.056900
1.467140E-11	70.410600
1.466050E-11	71.491900
1.466460E-11	74.167300
1.466870E-11	74.416900
1.466080E-11	72.763600
1.466260E-11	71.720300
1.465960E-11	74.863000
1.466510E-11	73.041500
1.480270E-11	59.258200
1.481300E-11	57.981200
1.482250E-11	56.522900
1.482630E-11	58.620400
1.515390E-11	47.274900
1.482850E-11	53.839100
1.481980E-11	53.488500
1.482350E-11	53.294500
1.486630E-11	51.913800
1.486890E-11	52.020400
1.489220E-11	53.443100
1.489400E-11	52.153100
1.488770E-11	51.834800
1.488280E-11	51.333800
